개별/연결,계정명,당기일자,금액,재무제표명
연결재무제표,유동자산,2020.12.31 현재,22896651019.0,재무상태표
연결재무제표,비유동자산,2020.12.31 현재,6904400896.0,재무상태표
연결재무제표,자산총계,2020.12.31 현재,29801051915.0,재무상태표
연결재무제표,유동부채,2020.12.31 현재,5977690972.0,재무상태표
연결재무제표,비유동부채,2020.12.31 현재,3753092175.0,재무상태표
연결재무제표,부채총계,2020.12.31 현재,9730783147.0,재무상태표
연결재무제표,자본금,2020.12.31 현재,980000000.0,재무상태표
연결재무제표,이익잉여금,2020.12.31 현재,22467108866.0,재무상태표
연결재무제표,자본총계,2020.12.31 현재,20070268768.0,재무상태표
연결재무제표,매출액,2020.01.01 ~ 2020.12.31,15270479176.0,손익계산서
연결재무제표,영업이익,2020.01.01 ~ 2020.12.31,4875659090.0,손익계산서
연결재무제표,법인세차감전 순이익,2020.01.01 ~ 2020.12.31,5673014978.0,손익계산서
연결재무제표,당기순이익,2020.01.01 ~ 2020.12.31,5137807654.0,손익계산서
재무제표,유동자산,2020.12.31 현재,22896651019.0,재무상태표
재무제표,비유동자산,2020.12.31 현재,6904400896.0,재무상태표
재무제표,자산총계,2020.12.31 현재,29801051915.0,재무상태표
재무제표,유동부채,2020.12.31 현재,5977690972.0,재무상태표
재무제표,비유동부채,2020.12.31 현재,3753092175.0,재무상태표
재무제표,부채총계,2020.12.31 현재,9730783147.0,재무상태표
재무제표,자본금,2020.12.31 현재,980000000.0,재무상태표
재무제표,이익잉여금,2020.12.31 현재,22467108866.0,재무상태표
재무제표,자본총계,2020.12.31 현재,20070268768.0,재무상태표
재무제표,매출액,2020.01.01 ~ 2020.12.31,15270479176.0,손익계산서
재무제표,영업이익,2020.01.01 ~ 2020.12.31,4875659090.0,손익계산서
재무제표,법인세차감전 순이익,2020.01.01 ~ 2020.12.31,5673014978.0,손익계산서
재무제표,당기순이익,2020.01.01 ~ 2020.12.31,5137807654.0,손익계산서
