개별/연결,계정명,당기일자,금액,재무제표명
연결재무제표,유동자산,2019.03.31 현재,107409546509.0,재무상태표
연결재무제표,비유동자산,2019.03.31 현재,84612687121.0,재무상태표
연결재무제표,자산총계,2019.03.31 현재,192022233630.0,재무상태표
연결재무제표,유동부채,2019.03.31 현재,90910686934.0,재무상태표
연결재무제표,비유동부채,2019.03.31 현재,21725479235.0,재무상태표
연결재무제표,부채총계,2019.03.31 현재,112636166169.0,재무상태표
연결재무제표,자본금,2019.03.31 현재,7230000000.0,재무상태표
연결재무제표,이익잉여금,2019.03.31 현재,57712987846.0,재무상태표
연결재무제표,자본총계,2019.03.31 현재,79386067461.0,재무상태표
연결재무제표,매출액,2019.01.01 ~ 2019.03.31,26381815050.0,손익계산서
연결재무제표,영업이익,2019.01.01 ~ 2019.03.31,-731640048.0,손익계산서
연결재무제표,법인세차감전 순이익,2019.01.01 ~ 2019.03.31,-769427629.0,손익계산서
연결재무제표,당기순이익,2019.01.01 ~ 2019.03.31,-670337000.0,손익계산서
재무제표,유동자산,2019.03.31 현재,83934006705.0,재무상태표
재무제표,비유동자산,2019.03.31 현재,78511710713.0,재무상태표
재무제표,자산총계,2019.03.31 현재,162445717418.0,재무상태표
재무제표,유동부채,2019.03.31 현재,68861404741.0,재무상태표
재무제표,비유동부채,2019.03.31 현재,19462446994.0,재무상태표
재무제표,부채총계,2019.03.31 현재,88323851735.0,재무상태표
재무제표,자본금,2019.03.31 현재,7230000000.0,재무상태표
재무제표,이익잉여금,2019.03.31 현재,51807698349.0,재무상태표
재무제표,자본총계,2019.03.31 현재,74121865683.0,재무상태표
재무제표,매출액,2019.01.01 ~ 2019.03.31,18771224300.0,손익계산서
재무제표,영업이익,2019.01.01 ~ 2019.03.31,262242151.0,손익계산서
재무제표,법인세차감전 순이익,2019.01.01 ~ 2019.03.31,201603396.0,손익계산서
재무제표,당기순이익,2019.01.01 ~ 2019.03.31,166604392.0,손익계산서
