개별/연결,계정명,당기일자,금액,재무제표명
재무제표,유동자산,2016.09.30 현재,22833797250.0,재무상태표
재무제표,비유동자산,2016.09.30 현재,2064321550.0,재무상태표
재무제표,자산총계,2016.09.30 현재,24898118800.0,재무상태표
재무제표,유동부채,2016.09.30 현재,2767938896.0,재무상태표
재무제표,비유동부채,2016.09.30 현재,2924360297.0,재무상태표
재무제표,부채총계,2016.09.30 현재,5692299193.0,재무상태표
재무제표,자본금,2016.09.30 현재,3246779500.0,재무상태표
재무제표,이익잉여금,2016.09.30 현재,-493800296.0,재무상태표
재무제표,자본총계,2016.09.30 현재,19205819607.0,재무상태표
재무제표,매출액,2016.01.01 ~ 2016.09.30,3054146557.0,손익계산서
재무제표,영업이익,2016.01.01 ~ 2016.09.30,-746554730.0,손익계산서
재무제표,법인세차감전 순이익,2016.01.01 ~ 2016.09.30,-5510396137.0,손익계산서
재무제표,당기순이익,2016.01.01 ~ 2016.09.30,-5159569963.0,손익계산서
