개별/연결,계정명,당기일자,금액,재무제표명
연결재무제표,유동자산,2019.06.30 현재,228990429364.0,재무상태표
연결재무제표,비유동자산,2019.06.30 현재,368083792601.0,재무상태표
연결재무제표,자산총계,2019.06.30 현재,597074221965.0,재무상태표
연결재무제표,유동부채,2019.06.30 현재,80177808006.0,재무상태표
연결재무제표,비유동부채,2019.06.30 현재,109538448799.0,재무상태표
연결재무제표,부채총계,2019.06.30 현재,189716256805.0,재무상태표
연결재무제표,자본금,2019.06.30 현재,11825115000.0,재무상태표
연결재무제표,이익잉여금,2019.06.30 현재,574708466808.0,재무상태표
연결재무제표,자본총계,2019.06.30 현재,407357965160.0,재무상태표
연결재무제표,매출액,2019.01.01 ~ 2019.06.30,61143335255.0,손익계산서
연결재무제표,영업이익,2019.01.01 ~ 2019.06.30,3344302171.0,손익계산서
연결재무제표,법인세차감전 순이익,2019.01.01 ~ 2019.06.30,2964359411.0,손익계산서
연결재무제표,당기순이익,2019.01.01 ~ 2019.06.30,2206956233.0,손익계산서
재무제표,유동자산,2019.06.30 현재,45332966978.0,재무상태표
재무제표,비유동자산,2019.06.30 현재,274395338944.0,재무상태표
재무제표,자산총계,2019.06.30 현재,319728305922.0,재무상태표
재무제표,유동부채,2019.06.30 현재,6673246655.0,재무상태표
재무제표,비유동부채,2019.06.30 현재,2600095148.0,재무상태표
재무제표,부채총계,2019.06.30 현재,9273341803.0,재무상태표
재무제표,자본금,2019.06.30 현재,11825115000.0,재무상태표
재무제표,이익잉여금,2019.06.30 현재,490426707444.0,재무상태표
재무제표,자본총계,2019.06.30 현재,310454964119.0,재무상태표
재무제표,영업이익,2019.01.01 ~ 2019.06.30,-642032520.0,손익계산서
재무제표,법인세차감전 순이익,2019.01.01 ~ 2019.06.30,-295035942.0,손익계산서
재무제표,당기순이익,2019.01.01 ~ 2019.06.30,-680098572.0,손익계산서
