개별/연결,계정명,당기일자,금액,재무제표명
연결재무제표,유동자산,2019.09.30 현재,432510481370.0,재무상태표
연결재무제표,비유동자산,2019.09.30 현재,684591333459.0,재무상태표
연결재무제표,자산총계,2019.09.30 현재,1117101814829.0,재무상태표
연결재무제표,유동부채,2019.09.30 현재,204119700423.0,재무상태표
연결재무제표,비유동부채,2019.09.30 현재,277032257129.0,재무상태표
연결재무제표,부채총계,2019.09.30 현재,481151957552.0,재무상태표
연결재무제표,자본금,2019.09.30 현재,222555835000.0,재무상태표
연결재무제표,이익잉여금,2019.09.30 현재,365071622994.0,재무상태표
연결재무제표,자본총계,2019.09.30 현재,635949857277.0,재무상태표
연결재무제표,매출액,2019.01.01 ~ 2019.09.30,222319992294.0,손익계산서
연결재무제표,영업이익,2019.01.01 ~ 2019.09.30,61778363023.0,손익계산서
연결재무제표,법인세차감전 순이익,2019.01.01 ~ 2019.09.30,59410376994.0,손익계산서
연결재무제표,당기순이익,2019.01.01 ~ 2019.09.30,44638672356.0,손익계산서
재무제표,유동자산,2019.09.30 현재,428730952043.0,재무상태표
재무제표,비유동자산,2019.09.30 현재,675952637458.0,재무상태표
재무제표,자산총계,2019.09.30 현재,1104683589501.0,재무상태표
재무제표,유동부채,2019.09.30 현재,204036635250.0,재무상태표
재무제표,비유동부채,2019.09.30 현재,277032257129.0,재무상태표
재무제표,부채총계,2019.09.30 현재,481068892379.0,재무상태표
재무제표,자본금,2019.09.30 현재,222555835000.0,재무상태표
재무제표,이익잉여금,2019.09.30 현재,350591280560.0,재무상태표
재무제표,자본총계,2019.09.30 현재,623614697122.0,재무상태표
재무제표,매출액,2019.01.01 ~ 2019.09.30,222319992294.0,손익계산서
재무제표,영업이익,2019.01.01 ~ 2019.09.30,61737144532.0,손익계산서
재무제표,법인세차감전 순이익,2019.01.01 ~ 2019.09.30,61029299180.0,손익계산서
재무제표,당기순이익,2019.01.01 ~ 2019.09.30,46257594542.0,손익계산서
