개별/연결,계정명,당기일자,금액,재무제표명
연결재무제표,유동자산,2020.03.31 현재,54008931282.0,재무상태표
연결재무제표,비유동자산,2020.03.31 현재,48978508047.0,재무상태표
연결재무제표,자산총계,2020.03.31 현재,102987439329.0,재무상태표
연결재무제표,유동부채,2020.03.31 현재,23554987058.0,재무상태표
연결재무제표,비유동부채,2020.03.31 현재,10320910332.0,재무상태표
연결재무제표,부채총계,2020.03.31 현재,33875897390.0,재무상태표
연결재무제표,자본금,2020.03.31 현재,6161348000.0,재무상태표
연결재무제표,이익잉여금,2020.03.31 현재,60825159239.0,재무상태표
연결재무제표,자본총계,2020.03.31 현재,69111541939.0,재무상태표
연결재무제표,매출액,2020.01.01 ~ 2020.03.31,28172159139.0,손익계산서
연결재무제표,영업이익,2020.01.01 ~ 2020.03.31,3784153268.0,손익계산서
연결재무제표,법인세차감전 순이익,2020.01.01 ~ 2020.03.31,3946532295.0,손익계산서
연결재무제표,당기순이익,2020.01.01 ~ 2020.03.31,2904413609.0,손익계산서
재무제표,유동자산,2020.03.31 현재,33227177126.0,재무상태표
재무제표,비유동자산,2020.03.31 현재,41168575856.0,재무상태표
재무제표,자산총계,2020.03.31 현재,74395752982.0,재무상태표
재무제표,유동부채,2020.03.31 현재,15758352994.0,재무상태표
재무제표,비유동부채,2020.03.31 현재,2984854534.0,재무상태표
재무제표,부채총계,2020.03.31 현재,18743207528.0,재무상태표
재무제표,자본금,2020.03.31 현재,6161348000.0,재무상태표
재무제표,이익잉여금,2020.03.31 현재,47378856046.0,재무상태표
재무제표,자본총계,2020.03.31 현재,55652545454.0,재무상태표
재무제표,매출액,2020.01.01 ~ 2020.03.31,20012651753.0,손익계산서
재무제표,영업이익,2020.01.01 ~ 2020.03.31,2601061704.0,손익계산서
재무제표,법인세차감전 순이익,2020.01.01 ~ 2020.03.31,3300265578.0,손익계산서
재무제표,당기순이익,2020.01.01 ~ 2020.03.31,2556346075.0,손익계산서
