개별/연결,계정명,당기일자,금액,재무제표명
연결재무제표,유동자산,2021.03.31 현재,218927728046.0,재무상태표
연결재무제표,비유동자산,2021.03.31 현재,112331332974.0,재무상태표
연결재무제표,자산총계,2021.03.31 현재,331259061020.0,재무상태표
연결재무제표,유동부채,2021.03.31 현재,90142436727.0,재무상태표
연결재무제표,비유동부채,2021.03.31 현재,1310913744.0,재무상태표
연결재무제표,부채총계,2021.03.31 현재,91453350471.0,재무상태표
연결재무제표,자본금,2021.03.31 현재,11715480000.0,재무상태표
연결재무제표,이익잉여금,2021.03.31 현재,197454005806.0,재무상태표
연결재무제표,자본총계,2021.03.31 현재,239805710549.0,재무상태표
연결재무제표,매출액,2021.01.01 ~ 2021.03.31,66021727163.0,손익계산서
연결재무제표,영업이익,2021.01.01 ~ 2021.03.31,10505873222.0,손익계산서
연결재무제표,법인세차감전 순이익,2021.01.01 ~ 2021.03.31,9962062167.0,손익계산서
연결재무제표,당기순이익,2021.01.01 ~ 2021.03.31,7658163775.0,손익계산서
재무제표,유동자산,2021.03.31 현재,230074585687.0,재무상태표
재무제표,비유동자산,2021.03.31 현재,100993375965.0,재무상태표
재무제표,자산총계,2021.03.31 현재,331067961652.0,재무상태표
재무제표,유동부채,2021.03.31 현재,89673419544.0,재무상태표
재무제표,비유동부채,2021.03.31 현재,1310913744.0,재무상태표
재무제표,부채총계,2021.03.31 현재,90984333288.0,재무상태표
재무제표,자본금,2021.03.31 현재,11715480000.0,재무상태표
재무제표,이익잉여금,2021.03.31 현재,197529142553.0,재무상태표
재무제표,자본총계,2021.03.31 현재,240083628364.0,재무상태표
재무제표,매출액,2021.01.01 ~ 2021.03.31,66021727163.0,손익계산서
재무제표,영업이익,2021.01.01 ~ 2021.03.31,10571834829.0,손익계산서
재무제표,법인세차감전 순이익,2021.01.01 ~ 2021.03.31,10075209759.0,손익계산서
재무제표,당기순이익,2021.01.01 ~ 2021.03.31,7771311367.0,손익계산서
