개별/연결,계정명,당기일자,금액,재무제표명
연결재무제표,유동자산,2018.03.31 현재,1227457000000.0,재무상태표
연결재무제표,비유동자산,2018.03.31 현재,2171152000000.0,재무상태표
연결재무제표,자산총계,2018.03.31 현재,3398609000000.0,재무상태표
연결재무제표,유동부채,2018.03.31 현재,682372000000.0,재무상태표
연결재무제표,비유동부채,2018.03.31 현재,1967509000000.0,재무상태표
연결재무제표,부채총계,2018.03.31 현재,2649881000000.0,재무상태표
연결재무제표,자본금,2018.03.31 현재,1568318000000.0,재무상태표
연결재무제표,이익잉여금,2018.03.31 현재,-2890099000000.0,재무상태표
연결재무제표,자본총계,2018.03.31 현재,748728000000.0,재무상태표
연결재무제표,매출액,2018.01.01 ~ 2018.03.31,1111973000000.0,손익계산서
연결재무제표,영업이익,2018.01.01 ~ 2018.03.31,-170090000000.0,손익계산서
연결재무제표,법인세차감전 순이익,2018.01.01 ~ 2018.03.31,-172424000000.0,손익계산서
연결재무제표,당기순이익,2018.01.01 ~ 2018.03.31,-175742000000.0,손익계산서
재무제표,유동자산,2018.03.31 현재,1089291000000.0,재무상태표
재무제표,비유동자산,2018.03.31 현재,2124121000000.0,재무상태표
재무제표,자산총계,2018.03.31 현재,3213412000000.0,재무상태표
재무제표,유동부채,2018.03.31 현재,660615000000.0,재무상태표
재무제표,비유동부채,2018.03.31 현재,1782339000000.0,재무상태표
재무제표,부채총계,2018.03.31 현재,2442954000000.0,재무상태표
재무제표,자본금,2018.03.31 현재,1568318000000.0,재무상태표
재무제표,이익잉여금,2018.03.31 현재,-2902254000000.0,재무상태표
재무제표,자본총계,2018.03.31 현재,770458000000.0,재무상태표
재무제표,매출액,2018.01.01 ~ 2018.03.31,1073566000000.0,손익계산서
재무제표,영업이익,2018.01.01 ~ 2018.03.31,-176181000000.0,손익계산서
재무제표,법인세차감전 순이익,2018.01.01 ~ 2018.03.31,-173050000000.0,손익계산서
재무제표,당기순이익,2018.01.01 ~ 2018.03.31,-174508000000.0,손익계산서
