개별/연결,계정명,당기일자,금액,재무제표명
연결재무제표,유동자산,2016.06.30 현재,23825316743.0,재무상태표
연결재무제표,비유동자산,2016.06.30 현재,37974740773.0,재무상태표
연결재무제표,자산총계,2016.06.30 현재,61800057516.0,재무상태표
연결재무제표,유동부채,2016.06.30 현재,20683178607.0,재무상태표
연결재무제표,비유동부채,2016.06.30 현재,4030298699.0,재무상태표
연결재무제표,부채총계,2016.06.30 현재,24713477306.0,재무상태표
연결재무제표,자본금,2016.06.30 현재,5179780500.0,재무상태표
연결재무제표,이익잉여금,2016.06.30 현재,18249122502.0,재무상태표
연결재무제표,자본총계,2016.06.30 현재,37086580210.0,재무상태표
연결재무제표,매출액,2016.01.01 ~ 2016.06.30,12097275392.0,손익계산서
연결재무제표,영업이익,2016.01.01 ~ 2016.06.30,-3012312927.0,손익계산서
연결재무제표,법인세차감전 순이익,2016.01.01 ~ 2016.06.30,-3767886732.0,손익계산서
연결재무제표,당기순이익,2016.01.01 ~ 2016.06.30,-3942662617.0,손익계산서
재무제표,유동자산,2016.06.30 현재,18832245871.0,재무상태표
재무제표,비유동자산,2016.06.30 현재,45812578244.0,재무상태표
재무제표,자산총계,2016.06.30 현재,64644824115.0,재무상태표
재무제표,유동부채,2016.06.30 현재,14577499980.0,재무상태표
재무제표,비유동부채,2016.06.30 현재,4030000000.0,재무상태표
재무제표,부채총계,2016.06.30 현재,18607499980.0,재무상태표
재무제표,자본금,2016.06.30 현재,5179780500.0,재무상태표
재무제표,이익잉여금,2016.06.30 현재,27230231634.0,재무상태표
재무제표,자본총계,2016.06.30 현재,46037324135.0,재무상태표
재무제표,매출액,2016.01.01 ~ 2016.06.30,8110343690.0,손익계산서
재무제표,영업이익,2016.01.01 ~ 2016.06.30,-9447653.0,손익계산서
재무제표,법인세차감전 순이익,2016.01.01 ~ 2016.06.30,-25528977.0,손익계산서
재무제표,당기순이익,2016.01.01 ~ 2016.06.30,-198506406.0,손익계산서
