개별/연결,계정명,당기일자,금액,재무제표명
연결재무제표,유동자산,2017.09.30 현재,45075175369.0,재무상태표
연결재무제표,비유동자산,2017.09.30 현재,75120588327.0,재무상태표
연결재무제표,자산총계,2017.09.30 현재,120195763696.0,재무상태표
연결재무제표,유동부채,2017.09.30 현재,44609023492.0,재무상태표
연결재무제표,비유동부채,2017.09.30 현재,16590888823.0,재무상태표
연결재무제표,부채총계,2017.09.30 현재,61199912315.0,재무상태표
연결재무제표,자본금,2017.09.30 현재,24342434000.0,재무상태표
연결재무제표,이익잉여금,2017.09.30 현재,1926203625.0,재무상태표
연결재무제표,자본총계,2017.09.30 현재,58995851381.0,재무상태표
연결재무제표,매출액,2017.01.01 ~ 2017.09.30,24426772495.0,손익계산서
연결재무제표,영업이익,2017.01.01 ~ 2017.09.30,-1242645659.0,손익계산서
연결재무제표,법인세차감전 순이익,2017.01.01 ~ 2017.09.30,-4619074197.0,손익계산서
연결재무제표,당기순이익,2017.01.01 ~ 2017.09.30,-4619074197.0,손익계산서
재무제표,유동자산,2017.09.30 현재,43773684036.0,재무상태표
재무제표,비유동자산,2017.09.30 현재,63318300045.0,재무상태표
재무제표,자산총계,2017.09.30 현재,107091984081.0,재무상태표
재무제표,유동부채,2017.09.30 현재,39646447371.0,재무상태표
재무제표,비유동부채,2017.09.30 현재,8706798823.0,재무상태표
재무제표,부채총계,2017.09.30 현재,48353246194.0,재무상태표
재무제표,자본금,2017.09.30 현재,24342434000.0,재무상태표
재무제표,이익잉여금,2017.09.30 현재,2493973611.0,재무상태표
재무제표,자본총계,2017.09.30 현재,58738737887.0,재무상태표
재무제표,매출액,2017.01.01 ~ 2017.09.30,22835735858.0,손익계산서
재무제표,영업이익,2017.01.01 ~ 2017.09.30,-684894928.0,손익계산서
재무제표,법인세차감전 순이익,2017.01.01 ~ 2017.09.30,-3987034169.0,손익계산서
재무제표,당기순이익,2017.01.01 ~ 2017.09.30,-3987034169.0,손익계산서
