개별/연결,계정명,당기일자,금액,재무제표명
연결재무제표,유동자산,2021.09.30 현재,22375365497.0,재무상태표
연결재무제표,비유동자산,2021.09.30 현재,12445623195.0,재무상태표
연결재무제표,자산총계,2021.09.30 현재,34820988692.0,재무상태표
연결재무제표,유동부채,2021.09.30 현재,20181597541.0,재무상태표
연결재무제표,비유동부채,2021.09.30 현재,11287495576.0,재무상태표
연결재무제표,부채총계,2021.09.30 현재,31469093117.0,재무상태표
연결재무제표,자본금,2021.09.30 현재,5494704500.0,재무상태표
연결재무제표,이익잉여금,2021.09.30 현재,-99716724380.0,재무상태표
연결재무제표,자본총계,2021.09.30 현재,3351895575.0,재무상태표
연결재무제표,매출액,2021.01.01 ~ 2021.09.30,6282994522.0,손익계산서
연결재무제표,영업이익,2021.01.01 ~ 2021.09.30,-1492589598.0,손익계산서
연결재무제표,법인세차감전 순이익,2021.01.01 ~ 2021.09.30,-339939988.0,손익계산서
연결재무제표,당기순이익,2021.01.01 ~ 2021.09.30,-339939988.0,손익계산서
재무제표,유동자산,2021.09.30 현재,21635852158.0,재무상태표
재무제표,비유동자산,2021.09.30 현재,12274783179.0,재무상태표
재무제표,자산총계,2021.09.30 현재,33910635337.0,재무상태표
재무제표,유동부채,2021.09.30 현재,18599559502.0,재무상태표
재무제표,비유동부채,2021.09.30 현재,11287495576.0,재무상태표
재무제표,부채총계,2021.09.30 현재,29887055078.0,재무상태표
재무제표,자본금,2021.09.30 현재,5494704500.0,재무상태표
재무제표,이익잉여금,2021.09.30 현재,-98582034082.0,재무상태표
재무제표,자본총계,2021.09.30 현재,4023580259.0,재무상태표
재무제표,매출액,2021.01.01 ~ 2021.09.30,5995869429.0,손익계산서
재무제표,영업이익,2021.01.01 ~ 2021.09.30,-778342842.0,손익계산서
재무제표,법인세차감전 순이익,2021.01.01 ~ 2021.09.30,-986032321.0,손익계산서
재무제표,당기순이익,2021.01.01 ~ 2021.09.30,-986032321.0,손익계산서
