개별/연결,계정명,당기일자,금액,재무제표명
연결재무제표,유동자산,2017.09.30 현재,46928654293.0,재무상태표
연결재무제표,비유동자산,2017.09.30 현재,40582587330.0,재무상태표
연결재무제표,자산총계,2017.09.30 현재,87511241623.0,재무상태표
연결재무제표,유동부채,2017.09.30 현재,42255787995.0,재무상태표
연결재무제표,비유동부채,2017.09.30 현재,22000000.0,재무상태표
연결재무제표,부채총계,2017.09.30 현재,42277787995.0,재무상태표
연결재무제표,자본금,2017.09.30 현재,24935973500.0,재무상태표
연결재무제표,이익잉여금,2017.09.30 현재,-11762816222.0,재무상태표
연결재무제표,자본총계,2017.09.30 현재,45233453628.0,재무상태표
연결재무제표,매출액,2017.01.01 ~ 2017.09.30,38650816391.0,손익계산서
연결재무제표,영업이익,2017.01.01 ~ 2017.09.30,5993585312.0,손익계산서
연결재무제표,법인세차감전 순이익,2017.01.01 ~ 2017.09.30,5265489857.0,손익계산서
연결재무제표,당기순이익,2017.01.01 ~ 2017.09.30,5335744030.0,손익계산서
재무제표,유동자산,2017.09.30 현재,46147928443.0,재무상태표
재무제표,비유동자산,2017.09.30 현재,41377755748.0,재무상태표
재무제표,자산총계,2017.09.30 현재,87525684191.0,재무상태표
재무제표,유동부채,2017.09.30 현재,42132676623.0,재무상태표
재무제표,비유동부채,2017.09.30 현재,38000000.0,재무상태표
재무제표,부채총계,2017.09.30 현재,42170676623.0,재무상태표
재무제표,자본금,2017.09.30 현재,24935973500.0,재무상태표
재무제표,이익잉여금,2017.09.30 현재,-11641262282.0,재무상태표
재무제표,자본총계,2017.09.30 현재,45355007568.0,재무상태표
재무제표,매출액,2017.01.01 ~ 2017.09.30,38488506098.0,손익계산서
재무제표,영업이익,2017.01.01 ~ 2017.09.30,6104905152.0,손익계산서
재무제표,법인세차감전 순이익,2017.01.01 ~ 2017.09.30,5407392466.0,손익계산서
재무제표,당기순이익,2017.01.01 ~ 2017.09.30,5477646639.0,손익계산서
