개별/연결,계정명,당기일자,금액,재무제표명
연결재무제표,유동자산,2019.06.30 현재,55970931466.0,재무상태표
연결재무제표,비유동자산,2019.06.30 현재,115239712905.0,재무상태표
연결재무제표,자산총계,2019.06.30 현재,171210644371.0,재무상태표
연결재무제표,유동부채,2019.06.30 현재,113589405354.0,재무상태표
연결재무제표,비유동부채,2019.06.30 현재,29037424428.0,재무상태표
연결재무제표,부채총계,2019.06.30 현재,142626829782.0,재무상태표
연결재무제표,자본금,2019.06.30 현재,14701033500.0,재무상태표
연결재무제표,이익잉여금,2019.06.30 현재,-51954809326.0,재무상태표
연결재무제표,자본총계,2019.06.30 현재,28583814589.0,재무상태표
연결재무제표,매출액,2019.01.01 ~ 2019.06.30,26108138403.0,손익계산서
연결재무제표,영업이익,2019.01.01 ~ 2019.06.30,-3396793870.0,손익계산서
연결재무제표,법인세차감전 순이익,2019.01.01 ~ 2019.06.30,4662877214.0,손익계산서
연결재무제표,당기순이익,2019.01.01 ~ 2019.06.30,4153071447.0,손익계산서
재무제표,유동자산,2019.06.30 현재,37698648281.0,재무상태표
재무제표,비유동자산,2019.06.30 현재,95057254526.0,재무상태표
재무제표,자산총계,2019.06.30 현재,132755902807.0,재무상태표
재무제표,유동부채,2019.06.30 현재,101275640450.0,재무상태표
재무제표,비유동부채,2019.06.30 현재,18283681962.0,재무상태표
재무제표,부채총계,2019.06.30 현재,119559322412.0,재무상태표
재무제표,자본금,2019.06.30 현재,14701033500.0,재무상태표
재무제표,이익잉여금,2019.06.30 현재,-68644648932.0,재무상태표
재무제표,자본총계,2019.06.30 현재,13196580395.0,재무상태표
재무제표,매출액,2019.01.01 ~ 2019.06.30,16258258650.0,손익계산서
재무제표,영업이익,2019.01.01 ~ 2019.06.30,-561895595.0,손익계산서
재무제표,법인세차감전 순이익,2019.01.01 ~ 2019.06.30,8021614009.0,손익계산서
재무제표,당기순이익,2019.01.01 ~ 2019.06.30,7409204420.0,손익계산서
