개별/연결,계정명,당기일자,금액,재무제표명
연결재무제표,유동자산,2018.09.30 현재,987943617506.0,재무상태표
연결재무제표,비유동자산,2018.09.30 현재,2429625857297.0,재무상태표
연결재무제표,자산총계,2018.09.30 현재,3417569474803.0,재무상태표
연결재무제표,유동부채,2018.09.30 현재,727972940831.0,재무상태표
연결재무제표,비유동부채,2018.09.30 현재,603776300128.0,재무상태표
연결재무제표,부채총계,2018.09.30 현재,1331749240959.0,재무상태표
연결재무제표,자본금,2018.09.30 현재,298708605000.0,재무상태표
연결재무제표,이익잉여금,2018.09.30 현재,3112941019978.0,재무상태표
연결재무제표,자본총계,2018.09.30 현재,2085820233844.0,재무상태표
연결재무제표,매출액,2018.01.01 ~ 2018.09.30,394070737646.0,손익계산서
연결재무제표,영업이익,2018.01.01 ~ 2018.09.30,23834238633.0,손익계산서
연결재무제표,법인세차감전 순이익,2018.01.01 ~ 2018.09.30,4574929797.0,손익계산서
연결재무제표,당기순이익,2018.01.01 ~ 2018.09.30,1547287257.0,손익계산서
재무제표,유동자산,2018.09.30 현재,187969977288.0,재무상태표
재무제표,비유동자산,2018.09.30 현재,1753970359085.0,재무상태표
재무제표,자산총계,2018.09.30 현재,1941940336373.0,재무상태표
재무제표,유동부채,2018.09.30 현재,35349239762.0,재무상태표
재무제표,비유동부채,2018.09.30 현재,29304892891.0,재무상태표
재무제표,부채총계,2018.09.30 현재,64654132653.0,재무상태표
재무제표,자본금,2018.09.30 현재,298708605000.0,재무상태표
재무제표,이익잉여금,2018.09.30 현재,3027804797270.0,재무상태표
재무제표,자본총계,2018.09.30 현재,1877286203720.0,재무상태표
재무제표,매출액,2018.01.01 ~ 2018.09.30,11047271058.0,손익계산서
재무제표,영업이익,2018.01.01 ~ 2018.09.30,3448150008.0,손익계산서
재무제표,법인세차감전 순이익,2018.01.01 ~ 2018.09.30,-4102443070.0,손익계산서
재무제표,당기순이익,2018.01.01 ~ 2018.09.30,-3655980320.0,손익계산서
