개별/연결,계정명,당기일자,금액,재무제표명
연결재무제표,유동자산,2019.12.31 현재,22834483053.0,재무상태표
연결재무제표,비유동자산,2019.12.31 현재,39652064156.0,재무상태표
연결재무제표,자산총계,2019.12.31 현재,62486547209.0,재무상태표
연결재무제표,유동부채,2019.12.31 현재,8704228189.0,재무상태표
연결재무제표,비유동부채,2019.12.31 현재,4738835510.0,재무상태표
연결재무제표,부채총계,2019.12.31 현재,13443063699.0,재무상태표
연결재무제표,자본금,2019.12.31 현재,8311646500.0,재무상태표
연결재무제표,이익잉여금,2019.12.31 현재,29113177314.0,재무상태표
연결재무제표,자본총계,2019.12.31 현재,49043483510.0,재무상태표
연결재무제표,매출액,2019.01.01 ~ 2019.12.31,37376711760.0,손익계산서
연결재무제표,영업이익,2019.01.01 ~ 2019.12.31,6072519573.0,손익계산서
연결재무제표,법인세차감전 순이익,2019.01.01 ~ 2019.12.31,8567492871.0,손익계산서
연결재무제표,당기순이익,2019.01.01 ~ 2019.12.31,7093058781.0,손익계산서
재무제표,유동자산,2019.12.31 현재,22705118918.0,재무상태표
재무제표,비유동자산,2019.12.31 현재,38844027938.0,재무상태표
재무제표,자산총계,2019.12.31 현재,61549146856.0,재무상태표
재무제표,유동부채,2019.12.31 현재,8664722164.0,재무상태표
재무제표,비유동부채,2019.12.31 현재,4646834777.0,재무상태표
재무제표,부채총계,2019.12.31 현재,13311556941.0,재무상태표
재무제표,자본금,2019.12.31 현재,8311646500.0,재무상태표
재무제표,이익잉여금,2019.12.31 현재,28589340751.0,재무상태표
재무제표,자본총계,2019.12.31 현재,48237589915.0,재무상태표
재무제표,매출액,2019.01.01 ~ 2019.12.31,37165110767.0,손익계산서
재무제표,영업이익,2019.01.01 ~ 2019.12.31,6123922577.0,손익계산서
재무제표,법인세차감전 순이익,2019.01.01 ~ 2019.12.31,7648082778.0,손익계산서
재무제표,당기순이익,2019.01.01 ~ 2019.12.31,6173648688.0,손익계산서
