개별/연결,계정명,당기일자,금액,재무제표명
연결재무제표,유동자산,2020.06.30 현재,82039514648.0,재무상태표
연결재무제표,비유동자산,2020.06.30 현재,129171328034.0,재무상태표
연결재무제표,자산총계,2020.06.30 현재,211210842682.0,재무상태표
연결재무제표,유동부채,2020.06.30 현재,94954279787.0,재무상태표
연결재무제표,비유동부채,2020.06.30 현재,5283429882.0,재무상태표
연결재무제표,부채총계,2020.06.30 현재,100237709669.0,재무상태표
연결재무제표,자본금,2020.06.30 현재,13000000000.0,재무상태표
연결재무제표,이익잉여금,2020.06.30 현재,82921554439.0,재무상태표
연결재무제표,자본총계,2020.06.30 현재,110973133013.0,재무상태표
연결재무제표,매출액,2020.01.01 ~ 2020.06.30,27016249984.0,손익계산서
연결재무제표,영업이익,2020.01.01 ~ 2020.06.30,3775695221.0,손익계산서
연결재무제표,법인세차감전 순이익,2020.01.01 ~ 2020.06.30,2762822835.0,손익계산서
연결재무제표,당기순이익,2020.01.01 ~ 2020.06.30,2006401007.0,손익계산서
재무제표,유동자산,2020.06.30 현재,69619493346.0,재무상태표
재무제표,비유동자산,2020.06.30 현재,135898898930.0,재무상태표
재무제표,자산총계,2020.06.30 현재,205518392276.0,재무상태표
재무제표,유동부채,2020.06.30 현재,90257373640.0,재무상태표
재무제표,비유동부채,2020.06.30 현재,4343808883.0,재무상태표
재무제표,부채총계,2020.06.30 현재,94601182523.0,재무상태표
재무제표,자본금,2020.06.30 현재,13000000000.0,재무상태표
재무제표,이익잉여금,2020.06.30 현재,78543186214.0,재무상태표
재무제표,자본총계,2020.06.30 현재,110917209753.0,재무상태표
재무제표,매출액,2020.01.01 ~ 2020.06.30,19927242909.0,손익계산서
재무제표,영업이익,2020.01.01 ~ 2020.06.30,1923979147.0,손익계산서
재무제표,법인세차감전 순이익,2020.01.01 ~ 2020.06.30,2389595065.0,손익계산서
재무제표,당기순이익,2020.01.01 ~ 2020.06.30,2924612903.0,손익계산서
