개별/연결,계정명,당기일자,금액,재무제표명
연결재무제표,유동자산,2019.12.31 현재,1744822659000.0,재무상태표
연결재무제표,비유동자산,2019.12.31 현재,1635805735000.0,재무상태표
연결재무제표,자산총계,2019.12.31 현재,3380628394000.0,재무상태표
연결재무제표,유동부채,2019.12.31 현재,1001576278000.0,재무상태표
연결재무제표,비유동부채,2019.12.31 현재,25090642000.0,재무상태표
연결재무제표,부채총계,2019.12.31 현재,1026666920000.0,재무상태표
연결재무제표,자본금,2019.12.31 현재,199710745000.0,재무상태표
연결재무제표,이익잉여금,2019.12.31 현재,1843643213000.0,재무상태표
연결재무제표,자본총계,2019.12.31 현재,2353961474000.0,재무상태표
연결재무제표,매출액,2019.01.01 ~ 2019.12.31,2994100904000.0,손익계산서
연결재무제표,영업이익,2019.01.01 ~ 2019.12.31,92620495000.0,손익계산서
연결재무제표,법인세차감전 순이익,2019.01.01 ~ 2019.12.31,85560971000.0,손익계산서
연결재무제표,당기순이익,2019.01.01 ~ 2019.12.31,61178074000.0,손익계산서
재무제표,유동자산,2019.12.31 현재,1889219369000.0,재무상태표
재무제표,비유동자산,2019.12.31 현재,1503335468000.0,재무상태표
재무제표,자산총계,2019.12.31 현재,3392554837000.0,재무상태표
재무제표,유동부채,2019.12.31 현재,1055004056000.0,재무상태표
재무제표,비유동부채,2019.12.31 현재,16236609000.0,재무상태표
재무제표,부채총계,2019.12.31 현재,1071240665000.0,재무상태표
재무제표,자본금,2019.12.31 현재,199710745000.0,재무상태표
재무제표,이익잉여금,2019.12.31 현재,1818146421000.0,재무상태표
재무제표,자본총계,2019.12.31 현재,2321314172000.0,재무상태표
재무제표,매출액,2019.01.01 ~ 2019.12.31,2999488385000.0,손익계산서
재무제표,영업이익,2019.01.01 ~ 2019.12.31,57502581000.0,손익계산서
재무제표,법인세차감전 순이익,2019.01.01 ~ 2019.12.31,58921709000.0,손익계산서
재무제표,당기순이익,2019.01.01 ~ 2019.12.31,43103306000.0,손익계산서
