개별/연결,계정명,당기일자,금액,재무제표명
재무제표,유동자산,2016.12.31 현재,5940367765.0,재무상태표
재무제표,비유동자산,2016.12.31 현재,0.0,재무상태표
재무제표,자산총계,2016.12.31 현재,5940367765.0,재무상태표
재무제표,유동부채,2016.12.31 현재,0.0,재무상태표
재무제표,비유동부채,2016.12.31 현재,460265752.0,재무상태표
재무제표,부채총계,2016.12.31 현재,460265752.0,재무상태표
재무제표,자본총계,2016.12.31 현재,5480102013.0,재무상태표
재무제표,매출액,2016.01.01 ~ 2016.12.31,0.0,손익계산서
재무제표,영업이익,2016.01.01 ~ 2016.12.31,-33178480.0,손익계산서
재무제표,법인세차감전 순이익,2016.01.01 ~ 2016.12.31,30181080.0,손익계산서
재무제표,당기순이익,2016.01.01 ~ 2016.12.31,27418868.0,손익계산서
