개별/연결,계정명,당기일자,금액,재무제표명
연결재무제표,유동자산,2017.12.31 현재,44263652550.0,재무상태표
연결재무제표,비유동자산,2017.12.31 현재,45268581598.0,재무상태표
연결재무제표,자산총계,2017.12.31 현재,89532234148.0,재무상태표
연결재무제표,유동부채,2017.12.31 현재,36576053904.0,재무상태표
연결재무제표,비유동부채,2017.12.31 현재,12076813676.0,재무상태표
연결재무제표,부채총계,2017.12.31 현재,48652867580.0,재무상태표
연결재무제표,자본금,2017.12.31 현재,11184674500.0,재무상태표
연결재무제표,이익잉여금,2017.12.31 현재,-22376631830.0,재무상태표
연결재무제표,자본총계,2017.12.31 현재,40879366568.0,재무상태표
연결재무제표,매출액,2017.01.01 ~ 2017.12.31,25334023341.0,손익계산서
연결재무제표,영업이익,2017.01.01 ~ 2017.12.31,-21867728432.0,손익계산서
연결재무제표,법인세차감전 순이익,2017.01.01 ~ 2017.12.31,-41112738050.0,손익계산서
연결재무제표,당기순이익,2017.01.01 ~ 2017.12.31,-34180578482.0,손익계산서
재무제표,유동자산,2017.12.31 현재,43992434433.0,재무상태표
재무제표,비유동자산,2017.12.31 현재,45116317578.0,재무상태표
재무제표,자산총계,2017.12.31 현재,89108752011.0,재무상태표
재무제표,유동부채,2017.12.31 현재,36336912576.0,재무상태표
재무제표,비유동부채,2017.12.31 현재,12076813676.0,재무상태표
재무제표,부채총계,2017.12.31 현재,48413726252.0,재무상태표
재무제표,자본금,2017.12.31 현재,11184674500.0,재무상태표
재무제표,이익잉여금,2017.12.31 현재,-22387074931.0,재무상태표
재무제표,자본총계,2017.12.31 현재,40695025759.0,재무상태표
재무제표,매출액,2017.01.01 ~ 2017.12.31,24984427728.0,손익계산서
재무제표,영업이익,2017.01.01 ~ 2017.12.31,-21977292818.0,손익계산서
재무제표,법인세차감전 순이익,2017.01.01 ~ 2017.12.31,-41364681603.0,손익계산서
재무제표,당기순이익,2017.01.01 ~ 2017.12.31,-34407933748.0,손익계산서
