개별/연결,계정명,당기일자,금액,재무제표명
연결재무제표,유동자산,2018.06.30 현재,158624772637.0,재무상태표
연결재무제표,비유동자산,2018.06.30 현재,50177090987.0,재무상태표
연결재무제표,자산총계,2018.06.30 현재,208801863624.0,재무상태표
연결재무제표,유동부채,2018.06.30 현재,50812029697.0,재무상태표
연결재무제표,비유동부채,2018.06.30 현재,1000265791.0,재무상태표
연결재무제표,부채총계,2018.06.30 현재,51812295488.0,재무상태표
연결재무제표,자본금,2018.06.30 현재,6454661000.0,재무상태표
연결재무제표,이익잉여금,2018.06.30 현재,127672946529.0,재무상태표
연결재무제표,자본총계,2018.06.30 현재,156989568136.0,재무상태표
연결재무제표,매출액,2018.01.01 ~ 2018.06.30,77797683824.0,손익계산서
연결재무제표,영업이익,2018.01.01 ~ 2018.06.30,3684361114.0,손익계산서
연결재무제표,법인세차감전 순이익,2018.01.01 ~ 2018.06.30,2489737945.0,손익계산서
연결재무제표,당기순이익,2018.01.01 ~ 2018.06.30,7013427005.0,손익계산서
재무제표,유동자산,2018.06.30 현재,122800670566.0,재무상태표
재무제표,비유동자산,2018.06.30 현재,50261348074.0,재무상태표
재무제표,자산총계,2018.06.30 현재,173062018640.0,재무상태표
재무제표,유동부채,2018.06.30 현재,24942631806.0,재무상태표
재무제표,비유동부채,2018.06.30 현재,1000265791.0,재무상태표
재무제표,부채총계,2018.06.30 현재,25942897597.0,재무상태표
재무제표,자본금,2018.06.30 현재,6454661000.0,재무상태표
재무제표,이익잉여금,2018.06.30 현재,116674637436.0,재무상태표
재무제표,자본총계,2018.06.30 현재,147119121043.0,재무상태표
재무제표,매출액,2018.01.01 ~ 2018.06.30,62203859455.0,손익계산서
재무제표,영업이익,2018.01.01 ~ 2018.06.30,2450980765.0,손익계산서
재무제표,법인세차감전 순이익,2018.01.01 ~ 2018.06.30,1910451939.0,손익계산서
재무제표,당기순이익,2018.01.01 ~ 2018.06.30,6573576011.0,손익계산서
