개별/연결,계정명,당기일자,금액,재무제표명
연결재무제표,유동자산,2021.06.30 현재,47408229699.0,재무상태표
연결재무제표,비유동자산,2021.06.30 현재,38958360803.0,재무상태표
연결재무제표,자산총계,2021.06.30 현재,86366590502.0,재무상태표
연결재무제표,유동부채,2021.06.30 현재,9397345688.0,재무상태표
연결재무제표,비유동부채,2021.06.30 현재,2996467175.0,재무상태표
연결재무제표,부채총계,2021.06.30 현재,12393812863.0,재무상태표
연결재무제표,자본금,2021.06.30 현재,6000000000.0,재무상태표
연결재무제표,이익잉여금,2021.06.30 현재,56412532719.0,재무상태표
연결재무제표,자본총계,2021.06.30 현재,79252922151.0,재무상태표
연결재무제표,매출액,2021.01.01 ~ 2021.06.30,21658031680.0,손익계산서
연결재무제표,영업이익,2021.01.01 ~ 2021.06.30,785721000.0,손익계산서
연결재무제표,법인세차감전 순이익,2021.01.01 ~ 2021.06.30,1103208571.0,손익계산서
연결재무제표,당기순이익,2021.01.01 ~ 2021.06.30,935937619.0,손익계산서
재무제표,유동자산,2021.06.30 현재,47145261078.0,재무상태표
재무제표,비유동자산,2021.06.30 현재,42173881528.0,재무상태표
재무제표,자산총계,2021.06.30 현재,89319142606.0,재무상태표
재무제표,유동부채,2021.06.30 현재,9139367281.0,재무상태표
재무제표,비유동부채,2021.06.30 현재,2647632055.0,재무상태표
재무제표,부채총계,2021.06.30 현재,11786999336.0,재무상태표
재무제표,자본금,2021.06.30 현재,6000000000.0,재무상태표
재무제표,이익잉여금,2021.06.30 현재,54545540816.0,재무상태표
재무제표,자본총계,2021.06.30 현재,77396856308.0,재무상태표
재무제표,매출액,2021.01.01 ~ 2021.06.30,21658031680.0,손익계산서
재무제표,영업이익,2021.01.01 ~ 2021.06.30,785721000.0,손익계산서
재무제표,법인세차감전 순이익,2021.01.01 ~ 2021.06.30,1041922650.0,손익계산서
재무제표,당기순이익,2021.01.01 ~ 2021.06.30,888966273.0,손익계산서
